; compare-matrices  -v 1 -mode matches -format1 transfac -file1 $RSAT/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf -format2 tf -file2 $RSAT/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf -mode matches -strand DR -uth offset_rank 1 -lth w 5 -lth Wr 0.3 -lth cor 0.7 -lth Ncor 0.4 -return matrix_name,matrix_id,cor,Ncor,width,strand,offset,alignments_1ton -sort Ncor -quick -o $RSAT/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.tab
; Program version       	1.118
; Quick mode 
; Input files
;	file1 	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf
;	file2 	/opt/rsat-tools/rsat/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf
; Output files
;	alignments_1ton	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_alignments_1ton.tab
;	prefix       	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human
;	html_index   	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_index.html
;	alignments_1ton_html	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_alignments_1ton.html
;	match_table_html	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.html
;	match_table_txt	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.tab
; Matrices
;	file1	20 matrices	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf
;		file1	1	13	4171
;		file1	2	17	2547
;		file1	3	10	2277
;		file1	4	11	3679
;		file1	5	10	1946
;		file1	6	24	2314
;		file1	7	20	819
;		file1	8	24	368
;		file1	9	24	175
;		file1	10	19	2127
;		file1	11	14	4517
;		...	10 more matrices
;	file2	771 matrices	/opt/rsat-tools/rsat/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf
;		file2		1		9		154
;		file2		2		18		41
;		file2		3		12		31
;		file2		4		11		8236
;		file2		5		12		23223
;		file2		6		18		499
;		file2		7		16		500
;		file2		8		12		500
;		file2		9		15		500
;		file2		10		10		28
;		file2		11		14		500
;		...	761 more matrices
; Column content
;	1	id1          	Identifier of the first matrix
;	2	id2          	Identifier of the second matrix
;	3	name1        	Name of the first matrix
;	4	name2        	Name of the second matrix
;	5	cor          	Pearson coefficient of correlation between frequency matrices
;	6	Ncor         	Normalized correlation. Ncor = cor * Wr
;	7	w1           	Width of the first matrix
;	8	w2           	Width of the second matrix
;	9	w            	Alignment length (number of overlapping columns between matrix 1 and matrix 2, as a function of the offset)
;	10	W            	Total alignment length (overlapping + non-overlapping columns). W = w1 + w2 - w
;	11	Wr           	Relative alignment length (overlap divided by the total alignemnt length). Wr = w/W
;	12	wr1          	Alignment length relative to the width of the first matrix. wr1 = w/w1
;	13	wr2          	Alignment length relative to the width of the second matrix. wr2 = w/w2
;	14	strand       	"strand", i.e. orientation of matrix 2 relative to matrix 1 (D=direct;  R=reverse)
;	15	offset       	shift of the second matrix relative to the first matrix (negative:left; positive: right)
#id1	id2	name1	name2	cor	Ncor	w1	w2	w	W	Wr	wr1	wr2	strand	offset
oligos_7nt_mkv5_m1	M01304	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	KLF13_HUMAN.H11MO.0.D	0.857	0.673	14	11	11	14	0.7857	0.7857	1.0000	R	0
oligos_7nt_mkv5_m4	M01352	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	MESP1_HUMAN.H11MO.0.D	0.734	0.673	12	11	11	12	0.9167	0.9167	1.0000	D	0
oligos_7nt_mkv5_m3	M01686	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZIC1_HUMAN.H11MO.0.B	0.821	0.672	11	9	9	11	0.8182	0.8182	1.0000	R	1
oligos_6nt_mkv4_m1	M01281	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	INSM1_HUMAN.H11MO.0.C	0.854	0.671	13	12	11	14	0.7857	0.8462	0.9167	D	-1
oligos_7nt_mkv5_m2	M01077	oligos_7nt_mkv5_m2oligos_7nt_mkv5_m2	CTCF_HUMAN.H11MO.0.A	0.909	0.670	14	19	14	19	0.7368	1.0000	0.7368	D	-4
positions_6nt_m1	M01076	positions_6nt_m1positions_6nt_m1	CTCFL_HUMAN.H11MO.0.A	0.935	0.663	24	17	17	24	0.7083	0.7083	1.0000	D	5
oligos_7nt_mkv5_m1	M01077	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	CTCF_HUMAN.H11MO.0.A	0.894	0.659	14	19	14	19	0.7368	1.0000	0.7368	R	-1
oligos_7nt_mkv5_m1	M01281	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	INSM1_HUMAN.H11MO.0.C	0.767	0.658	14	12	12	14	0.8571	0.8571	1.0000	R	2
oligos_7nt_mkv5_m4	M01076	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	CTCFL_HUMAN.H11MO.0.A	0.923	0.652	12	17	12	17	0.7059	1.0000	0.7059	D	-4
positions_7nt_m1	M01076	positions_7nt_m1positions_7nt_m1	CTCFL_HUMAN.H11MO.0.A	0.914	0.647	24	17	17	24	0.7083	0.7083	1.0000	D	0
positions_7nt_m5	M01076	positions_7nt_m5positions_7nt_m5	CTCFL_HUMAN.H11MO.0.A	0.900	0.637	24	17	17	24	0.7083	0.7083	1.0000	D	5
positions_7nt_m2	M01076	positions_7nt_m2positions_7nt_m2	CTCFL_HUMAN.H11MO.0.A	0.895	0.634	24	17	17	24	0.7083	0.7083	1.0000	D	2
oligos_6nt_mkv4_m1	M01077	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	CTCF_HUMAN.H11MO.0.A	0.926	0.634	13	19	13	19	0.6842	1.0000	0.6842	D	-5
oligos_6nt_mkv4_m5	M01666	oligos_6nt_mkv4_m5oligos_6nt_mkv4_m5	ZBT14_HUMAN.H11MO.0.C	0.703	0.633	10	9	9	10	0.9000	0.9000	1.0000	D	0
oligos_7nt_mkv5_m2	M01304	oligos_7nt_mkv5_m2oligos_7nt_mkv5_m2	KLF13_HUMAN.H11MO.0.D	0.804	0.632	14	11	11	14	0.7857	0.7857	1.0000	D	3
oligos_7nt_mkv5_m3	M01098	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	E2F4_HUMAN.H11MO.0.A	0.730	0.618	11	13	11	13	0.8462	1.0000	0.8462	R	-2
oligos_7nt_mkv5_m3	M01579	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	SP1_HUMAN.H11MO.1.A	0.770	0.605	11	14	11	14	0.7857	1.0000	0.7857	R	-2
oligos_6nt_mkv4_m1	M01481	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	PLAL1_HUMAN.H11MO.0.D	0.782	0.601	13	10	10	13	0.7692	0.7692	1.0000	D	2
oligos_7nt_mkv5_m3	M01754	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZN740_HUMAN.H11MO.0.D	0.763	0.600	11	14	11	14	0.7857	1.0000	0.7857	R	-2
positions_7nt_m3	M01076	positions_7nt_m3positions_7nt_m3	CTCFL_HUMAN.H11MO.0.A	0.921	0.590	24	17	16	25	0.6400	0.6667	0.9412	D	-1
oligos_6nt_mkv4_m1	M01314	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	KLF9_HUMAN.H11MO.0.C	0.779	0.585	13	15	12	16	0.7500	0.9231	0.8000	D	1
oligos_7nt_mkv5_m4	M01077	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	CTCF_HUMAN.H11MO.0.A	0.923	0.583	12	19	12	19	0.6316	1.0000	0.6316	D	-6
oligos_7nt_mkv5_m3	M01311	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF5_HUMAN.H11MO.0.A	0.873	0.582	11	14	10	15	0.6667	0.9091	0.7143	R	-4
oligos_7nt_mkv5_m4	M01558	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	SNAI1_HUMAN.H11MO.0.C	0.870	0.580	12	8	8	12	0.6667	0.6667	1.0000	D	0
oligos_7nt_mkv5_m3	M01701	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZN219_HUMAN.H11MO.0.D	0.740	0.569	11	12	10	13	0.7692	0.9091	0.8333	R	-2
positions_7nt_m1	M01077	positions_7nt_m1positions_7nt_m1	CTCF_HUMAN.H11MO.0.A	0.868	0.568	24	19	17	26	0.6538	0.7083	0.8947	D	-2
oligos_7nt_mkv5_m4	M01281	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	INSM1_HUMAN.H11MO.0.C	0.795	0.568	12	12	10	14	0.7143	0.8333	0.8333	D	-2
oligos_6nt_mkv4_m1	M01305	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	KLF14_HUMAN.H11MO.0.D	0.767	0.563	13	13	11	15	0.7333	0.8462	0.8462	D	2
oligos_7nt_mkv5_m3	M01308	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF1_HUMAN.H11MO.0.A	0.842	0.561	11	14	10	15	0.6667	0.9091	0.7143	R	-4
oligos_6nt_mkv4_m4	M01212	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	HAND1_HUMAN.H11MO.1.D	0.878	0.559	11	7	7	11	0.6364	0.6364	1.0000	R	4
oligos_7nt_mkv5_m1	M01314	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	KLF9_HUMAN.H11MO.0.C	0.790	0.558	14	15	12	17	0.7059	0.8571	0.8000	R	-3
oligos_7nt_mkv5_m3	M01015	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ARNT2_HUMAN.H11MO.0.D	0.724	0.557	11	12	10	13	0.7692	0.9091	0.8333	R	-2
oligos_7nt_mkv5_m1	M01481	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	PLAL1_HUMAN.H11MO.0.D	0.779	0.556	14	10	10	14	0.7143	0.7143	1.0000	R	1
oligos_7nt_mkv5_m3	M01609	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	TBX15_HUMAN.H11MO.0.D	0.951	0.551	11	19	11	19	0.5789	1.0000	0.5789	R	0
oligos_7nt_mkv5_m3	M01710	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZN281_HUMAN.H11MO.0.A	0.747	0.548	11	15	11	15	0.7333	1.0000	0.7333	R	0
oligos_6nt_mkv4_m4	M01558	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	SNAI1_HUMAN.H11MO.0.C	0.752	0.547	11	8	8	11	0.7273	0.7273	1.0000	R	1
oligos_7nt_mkv5_m4	M01279	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ID4_HUMAN.H11MO.0.D	0.709	0.545	12	11	10	13	0.7692	0.8333	0.9091	D	-1
oligos_7nt_mkv5_m1	M01583	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP4_HUMAN.H11MO.0.A	0.779	0.545	14	20	14	20	0.7000	1.0000	0.7000	R	-6
oligos_7nt_mkv5_m3	M01107	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	EGR2_HUMAN.H11MO.1.A	0.783	0.538	11	16	11	16	0.6875	1.0000	0.6875	R	0
positions_7nt_m3	M01077	positions_7nt_m3positions_7nt_m3	CTCF_HUMAN.H11MO.0.A	0.902	0.534	24	19	16	27	0.5926	0.6667	0.8421	D	-3
oligos_7nt_mkv5_m3	M01584	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	SP4_HUMAN.H11MO.1.A	0.771	0.530	11	16	11	16	0.6875	1.0000	0.6875	R	-2
oligos_7nt_mkv5_m3	M01314	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF9_HUMAN.H11MO.0.C	0.722	0.529	11	15	11	15	0.7333	1.0000	0.7333	R	-1
oligos_6nt_mkv4_m3	M01389	oligos_6nt_mkv4_m3oligos_6nt_mkv4_m3	NFIA_HUMAN.H11MO.1.D	0.755	0.528	10	7	7	10	0.7000	0.7000	1.0000	D	0
oligos_6nt_mkv4_m1	M01581	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP2_HUMAN.H11MO.1.B	0.792	0.528	13	12	10	15	0.6667	0.7692	0.8333	D	3
oligos_7nt_mkv5_m3	M01412	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	NR0B1_HUMAN.H11MO.0.D	0.704	0.528	11	10	9	12	0.7500	0.8182	0.9000	R	-1
oligos_6nt_mkv4_m1	M01671	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	ZBT7A_HUMAN.H11MO.0.A	0.762	0.528	13	9	9	13	0.6923	0.6923	1.0000	D	3
oligos_7nt_mkv5_m1	M01305	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	KLF14_HUMAN.H11MO.0.D	0.765	0.526	14	13	11	16	0.6875	0.7857	0.8462	R	-2
oligos_7nt_mkv5_m5	M01335	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	MAF_HUMAN.H11MO.1.B	0.722	0.525	11	8	8	11	0.7273	0.7273	1.0000	R	1
oligos_7nt_mkv5_m3	M01101	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	E2F6_HUMAN.H11MO.0.A	0.728	0.520	11	13	10	14	0.7143	0.9091	0.7692	R	-3
oligos_7nt_mkv5_m3	M01307	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF16_HUMAN.H11MO.0.D	0.896	0.519	11	19	11	19	0.5789	1.0000	0.5789	R	-8
oligos_7nt_mkv5_m4	M01581	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	SP2_HUMAN.H11MO.1.B	0.725	0.518	12	12	10	14	0.7143	0.8333	0.8333	D	2
oligos_7nt_mkv5_m1	M01010	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	AP2B_HUMAN.H11MO.0.B	0.724	0.517	14	10	10	14	0.7143	0.7143	1.0000	R	3
oligos_6nt_mkv4_m1	M01584	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP4_HUMAN.H11MO.1.A	0.732	0.517	13	16	12	17	0.7059	0.9231	0.7500	D	1
oligos_7nt_mkv5_m3	M01105	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	EGR1_HUMAN.H11MO.0.A	0.793	0.513	11	17	11	17	0.6471	1.0000	0.6471	R	0
oligos_7nt_mkv5_m4	M01559	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	SNAI2_HUMAN.H11MO.0.A	0.739	0.512	12	10	9	13	0.6923	0.7500	0.9000	D	-1
oligos_6nt_mkv4_m4	M01352	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	MESP1_HUMAN.H11MO.0.D	0.739	0.512	11	11	9	13	0.6923	0.8182	0.8182	R	-2
oligos_7nt_mkv5_m5	M01435	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	NRL_HUMAN.H11MO.0.D	0.736	0.510	11	11	9	13	0.6923	0.8182	0.8182	R	-2
oligos_6nt_mkv4_m1	M01583	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP4_HUMAN.H11MO.0.A	0.783	0.509	13	20	13	20	0.6500	1.0000	0.6500	D	-1
oligos_6nt_mkv4_m1	M01313	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	KLF8_HUMAN.H11MO.0.C	0.735	0.509	13	9	9	13	0.6923	0.6923	1.0000	D	2
oligos_7nt_mkv5_m3	M01102	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	E2F7_HUMAN.H11MO.0.B	0.711	0.508	11	13	10	14	0.7143	0.9091	0.7692	R	-3
oligos_7nt_mkv5_m1	M01581	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP2_HUMAN.H11MO.1.B	0.813	0.508	14	12	10	16	0.6250	0.7143	0.8333	R	-2
oligos_7nt_mkv5_m5	M01327	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	MAFB_HUMAN.H11MO.0.B	0.727	0.503	11	11	9	13	0.6923	0.8182	0.8182	R	-2
oligos_7nt_mkv5_m3	M01699	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZN148_HUMAN.H11MO.0.D	0.800	0.500	11	15	10	16	0.6250	0.9091	0.6667	R	1
oligos_7nt_mkv5_m1	M01584	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP4_HUMAN.H11MO.1.A	0.744	0.496	14	16	12	18	0.6667	0.8571	0.7500	R	-4
oligos_7nt_mkv5_m1	M01580	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP2_HUMAN.H11MO.0.A	0.779	0.496	14	22	14	22	0.6364	1.0000	0.6364	R	-8
oligos_7nt_mkv5_m4	M01377	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	NDF1_HUMAN.H11MO.0.A	0.716	0.495	12	10	9	13	0.6923	0.7500	0.9000	D	-1
oligos_6nt_mkv4_m4	M01077	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	CTCF_HUMAN.H11MO.0.A	0.855	0.495	11	19	11	19	0.5789	1.0000	0.5789	D	-2
oligos_7nt_mkv5_m1	M01313	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	KLF8_HUMAN.H11MO.0.C	0.769	0.494	14	9	9	14	0.6429	0.6429	1.0000	R	2
oligos_7nt_mkv5_m3	M01304	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF13_HUMAN.H11MO.0.D	0.712	0.493	11	11	9	13	0.6923	0.8182	0.8182	R	-2
oligos_7nt_mkv5_m1	M01671	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	ZBT7A_HUMAN.H11MO.0.A	0.765	0.492	14	9	9	14	0.6429	0.6429	1.0000	R	1
